-3.825271728767583035e-01,-8.575613365827146339e-02,-8.931469274028916439e-02,2.252611194803270933e-01,-6.244028186071484687e-02,3.257797312212384333e-01,-3.498209773241267584e-01,-1.143567160961915796e-01,-1.900773953300172459e-01,8.673504793218701769e-02,1.448760801056617475e-01,-4.402497689676200254e-01,2.527229502365349045e-01,-2.602468714926563509e-01,1.323886592711120136e-01,3.940413388867621269e-01,-2.184427811978764677e-01,1.730140676938597133e-01,1.111548995569824477e-01,-3.485204440412802418e-01,-2.758690233624994659e-01,2.306468225774372938e-01,3.846798372016621004e-01,2.003271204570916952e-01,5.138256295308910038e-02,-1.723805308789746193e-01,1.347468231601307298e-01,4.812657515586244439e-01,-7.182344237530065290e-02,2.208601953118040917e-01,1.290809016657142316e-01,-4.842681439696038675e-02,-2.675473949545891239e-01,-8.340026089785594621e-02,2.076544510502179308e-01,2.729962689618292138e-01,5.019618288645599780e-01,3.839761231181382239e-01,-9.550449586526468804e-02,5.018750855777404096e-01,3.815805168992524032e-02,8.025788559628366237e-02,-1.732831803542783655e-01,-2.064863773888553911e-01,-1.374600404749456994e-01,-1.789939498955801442e-02,5.718817186107265638e-01,3.361040524729983492e-01,1.475306564044658320e-01,2.373087104450767315e-01,1.432360910981270996e-01,4.106972470835339867e-02,1.328994387049833581e-01,1.138935490051685567e-01,3.490489394451488092e-01,-2.117726823523951862e-01,2.274842611616742505e-01,3.109269844658505977e-01,-5.615475836465524950e-02,4.602056375076258865e-01,5.859870325064004959e-01,-1.115527046207159256e-01,6.620179955468992461e-03,-8.895947154556484160e-02,1.617142316892897225e-01,2.570927233750468222e-02,1.034918552396316962e-03,8.286895578616972069e-02,1.378526118380519194e-01,-1.133916738934316604e-01,-1.297593105255163137e-01,6.632015198193562666e-01,-9.582673006152342410e-02,6.409825042516617000e-01,5.294597565126681893e-01,-3.070347523608761287e-01,-1.425671530079968344e-02,3.639910524762056121e-01,-5.279027630450955702e-03,-4.032880955962454828e-02,2.845999992082617336e-01,4.062504418772107662e-01,1.580683159675793092e-01,1.073602469339872412e-01,-1.481468215138467825e-01,2.595364990600934063e-01,5.628576057668049915e-01,-2.606984199196857310e-01,2.555966601072227617e-01,6.068150024973077705e-02,1.411929065507568359e-01,4.429801787856951778e-01,3.851575140440908346e-02,4.669059548084884548e-01,3.297929871661484658e-01,2.963784467199724881e-01,-1.595948529064050436e-01,1.466102972682680194e-01,2.924020607939316618e-01,1.306920373106968403e-01
2.274068552937095755e-01,3.324293123616920420e-01,-3.069828944180495733e-02,-5.044428022394490535e-02,1.236043324239676361e-01,1.544505831266507201e-01,2.310751271008970043e-01,2.948883212482124039e-01,1.042812534859270390e-01,1.069853248485922066e-02,4.463405540001522814e-02,5.046967568919388247e-01,2.555065490054759039e-02,1.150210400401349142e-01,-8.224015342337259726e-02,2.270712516849043572e-01,-5.212789104806725415e-02,-2.272135318120197534e-01,9.884776541489359580e-02,7.304135311657547480e-02,1.951728558807232783e-01,-3.812289304438825632e-01,-4.733360534582842227e-02,2.272131833416599911e-01,1.932132737554643487e-01,1.465182276735226274e-01,-1.067473071562720643e-01,3.040209903503450772e-01,2.589836281381962535e-01,-6.664690994663122203e-02,1.418051572089499834e-01,2.546372228223076073e-01,2.513250443951212665e-01,1.931401844501362264e-01,7.322168538264132998e-02,-3.725922878246969994e-01,1.721515606344663496e-01,-3.398048109510219683e-02,2.856729838774539343e-01,9.795193240966101889e-02,2.677986002135518961e-01,9.888985486560555871e-02,2.208972046216154672e-01,2.075960099578643969e-01,1.061048863608037018e-01,5.888768358044813578e-01,-1.998746895408533286e-01,-2.087878263563670289e-01,9.062883592041337533e-02,5.724256723458610863e-02,4.852375463581835163e-02,3.112978794456888187e-01,4.413205672364951537e-01,1.229475631241122996e-01,1.236179980499109085e-02,1.613063798593708797e-01,1.960914548086027942e-01,2.123673762526579190e-01,7.559223230307969554e-02,3.702806140426621873e-02,-5.624383611695703972e-02,3.401988375163078060e-01,4.657918933299793895e-01,-1.134638855359446086e-01,-1.580039460684323216e-01,2.519623834852701694e-01,-1.222903159964120051e-01,5.079864767308069073e-02,1.447466563663854233e-01,4.033157302076922357e-01,2.643244178887272922e-01,1.460260407783051106e-01,-6.879463356685787401e-02,3.290318665778049767e-01,3.769077453025136970e-01,3.000214775087750585e-01,2.441237403562206976e-01,-7.160234799213274770e-02,-3.627978559637237144e-01,-1.432827009577530564e-01,6.834220144227812210e-02,2.231316192827369205e-01,2.812531584609224700e-01,3.313545254820313701e-01,5.256173499568814744e-01,1.543750225438883517e-01,4.375654885139337869e-02,-3.873393238947002715e-01,1.782565636614644733e-01,-1.105092438688263512e-01,-8.534202579298606761e-03,4.948388619284526113e-01,-1.117581651126915848e-01,1.952014310150018694e-01,9.479705243656733060e-02,1.308038516533086004e-01,2.507413753483914709e-01,2.898529227540824760e-01,1.831514421886884236e-01,-3.539359898509873009e-03
1.880675495527776853e-02,2.796509556532441043e-01,1.650900225883916370e-02,3.433266376048316193e-01,1.740474132789537609e-01,5.468748696075955706e-01,6.361957344582115370e-01,-6.569515008340172380e-02,1.667829317382600873e-01,5.581193959155826834e-01,3.024061499454877566e-01,5.986393092757826828e-01,4.411976978231370583e-01,3.105004839208986289e-01,1.908397174848668332e-01,2.007339363861437020e-01,3.211142848077648271e-01,-3.612284944639720941e-03,4.751008858948860825e-01,6.232192437141607089e-01,4.288399902807178976e-01,4.024067530866554110e-01,2.978965944250088205e-01,3.301525354350073327e-01,4.624413230178516798e-01,2.861189191468798687e-01,4.774482323459034450e-01,1.486881734477135952e-01,6.327979425441783157e-01,5.367501892163945021e-01,4.955595082173097632e-02,6.915019854141980782e-02,1.523394552234110244e-01,1.091387586102112034e-01,1.072171146052362245e-01,5.904590712993383894e-01,4.901940021265739911e-01,1.534697560466567190e-01,2.202891166924382249e-01,3.346405276565330711e-01,5.297405360341107539e-01,1.387475421576076784e-01,6.063730562048313955e-01,3.206483771634528468e-01,3.879687006787622683e-01,3.212495212319936844e-01,8.109781202299090608e-02,7.406988011195749788e-01,4.247388191342574837e-01,2.848870065983755140e-01,1.974798224059504947e-01,4.682274059278140887e-01,1.626910403302643249e-01,6.242257836978998276e-01,-3.068081292025907070e-01,2.814484368449249874e-01,3.347206836568282773e-01,4.713730428579869236e-01,9.844341218800924109e-02,3.200815050124708461e-02,3.390889337076293808e-01,4.999748060594457755e-01,4.025777923539852199e-01,4.335717244136416126e-01,6.248519966936209036e-01,4.303585101399466928e-01,1.206616655845578756e-01,4.886653868492066843e-01,3.523338274048033458e-01,6.423452654038888099e-01,2.610917923481343439e-01,4.101042836615161336e-01,4.098575387193908459e-01,3.548639870613685687e-01,4.461720563991150579e-01,2.753848670495738782e-01,4.188928967665496161e-01,4.319003791065195164e-01,3.208752931291169452e-01,7.376406403400150857e-01,2.650353580197870595e-01,4.395602147587993613e-01,4.303565276098369335e-02,2.012495053439172787e-01,3.255563761151019087e-01,4.326506478663935118e-01,3.651192534330398032e-01,6.439829669507529664e-02,3.504894478014438097e-01,1.733040318739901275e-01,6.445119758175100744e-01,4.623671843161882289e-01,6.638674328716721584e-01,6.531198011628208677e-01,2.729403233341746726e-01,3.381677194884624149e-01,3.499654383333809515e-01,3.850602557016893357e-01,5.253966388649202734e-01,5.393375391505413896e-01
5.711196991157788116e-02,2.260352900428408418e-01,-2.448633118329662517e-01,5.431608003268210277e-02,-2.857758381194176467e-01,2.353328261327027326e-01,2.704892999321817926e-01,-3.459857588608870882e-02,6.969805407266836672e-02,6.848847065116843436e-02,7.185311565834059944e-02,1.760767117806165405e-01,2.624141234423885694e-01,7.575840940826109038e-02,4.547399094184803592e-01,8.244064464330409792e-02,2.926089149178531801e-01,4.881995728029750459e-02,1.027925814116753128e-01,1.913045618915644175e-01,2.014611590232007754e-01,8.539337168680548318e-02,1.135018425478057091e-02,3.608518363448744992e-01,1.180343812880973592e-01,8.540704980557192738e-02,4.435975336797064461e-01,7.941917253071799354e-02,2.500648343269118445e-01,4.029068213327692272e-01,-2.766694358882192950e-01,1.393528632330716943e-01,2.420103767717790566e-01,3.195645999970175843e-02,9.389933441368927824e-02,3.092919417114801117e-01,2.091370623172792709e-01,-2.178833853093253836e-02,1.159706585608545060e-01,4.587134692024910643e-01,2.953139299757866487e-01,1.215670708435916680e-01,3.240087410867593665e-01,1.562234730599387500e-01,1.931629278838728758e-01,2.532677956590900781e-01,2.294244496818857448e-01,3.548387092998778192e-01,-1.473717089664066116e-01,4.539899083528461943e-01,1.577851396125015682e-01,3.654075868501081015e-01,3.787331640934232801e-01,2.653672739308473583e-01,-1.363676748990376164e-01,2.768410776031760001e-01,1.879934426976291872e-01,1.397904176813922171e-02,-2.522950058363142012e-01,2.272614486535511624e-01,9.053612835256352742e-02,2.686206633155857060e-01,1.339947920799925696e-01,1.735382957388838798e-01,3.703228234409034966e-03,4.073127328797362945e-01,1.933838376499491529e-01,1.577314926008630824e-01,1.035610903335004995e-01,5.051288406665789266e-01,1.889465211004331402e-01,-5.430628245251903352e-02,2.646591346999722649e-01,1.663727687738725813e-01,2.455018913068655884e-01,1.186902755829436912e-01,1.170291246742116709e-01,6.377029719520452278e-02,7.751177191275925027e-02,1.883265459629755723e-01,2.198604992352892751e-01,2.811633637069136937e-01,-1.366777288637587885e-02,1.085015316439467969e-01,4.734486775764648603e-02,4.091596506972668967e-01,1.855521946115249454e-01,1.015408318383286129e-01,3.334649578505418099e-01,-2.046989860385405036e-02,1.445409451495493769e-01,-8.840110005943772886e-02,1.816916500840552173e-01,8.629383123483617968e-02,1.059174804409961784e-02,4.515893887815159435e-01,2.774322630045951699e-01,8.823549502654741417e-02,1.508905679659860721e-01,1.672091590723312482e-01
4.019199055985323010e-01,1.384379036016478715e-01,2.774960167463145777e-01,-2.686675525658228647e-01,4.179377911768295678e-02,-1.436127958546270511e-01,2.437600853630825237e-01,2.716896291019947271e-02,-8.417117471543406060e-02,2.069136991158063987e-01,2.107741646864960683e-01,-4.392912715398682166e-02,3.339722527670802577e-01,9.246283600004620573e-02,-2.741902486804526778e-02,2.270926657539566462e-01,1.350217359607195355e-01,-2.299044930450182822e-01,-9.456544219873856683e-02,-7.838851682130275333e-02,-2.124233662946789156e-02,2.412994264020243418e-01,3.808788894833860517e-01,3.050800963207267458e-01,2.414552579522889764e-01,2.187978831570526750e-01,-2.128707687025598871e-01,2.876306198404453562e-01,1.192653960626131535e-02,1.457602235130234791e-01,1.798363064425689273e-01,-1.272176156284984261e-01,3.555846929639271958e-01,1.728676920616673829e-01,-1.076357212327414270e-01,8.720186690339996882e-02,-1.064625810260695984e-02,-4.526874265592992219e-01,3.464191888045674295e-02,4.940004614823039764e-01,1.213834171302196896e-01,2.614486787363667908e-01,4.525204846812266868e-02,-2.384732532555776385e-01,3.359601111786322120e-02,8.230567474465635969e-02,5.230030123837944855e-02,7.849477345447916643e-02,2.217891956043165080e-01,7.199804442449699027e-03,-7.316844681804074435e-02,-4.248625432693931003e-02,9.459457131198892310e-02,9.234047959425166485e-02,-1.588882341043610369e-01,-1.436722511133522728e-01,1.686948631440585988e-01,-3.319317893594174174e-01,-5.542632515599243970e-01,-1.163401651369441736e-01,-4.329036896327264489e-02,3.181425442684805427e-01,-7.017828718453907044e-02,3.572789930613499282e-02,2.522708276861509447e-01,5.501605745020096139e-01,-4.367330922582686181e-01,2.599680007586352426e-01,2.553908357533887785e-01,9.280379900486551703e-02,-1.076131775498343074e-01,1.046103171969550993e-01,-8.844893412385641807e-02,1.937769373124505895e-02,3.554215250028452261e-02,3.564695542238406623e-02,1.847574657845534388e-02,2.512071303799000288e-02,1.172956699644142481e-01,3.078334791789921199e-01,-3.072561821593297604e-01,-1.316435386607546776e-01,-3.109477431834988814e-01,1.458199401865033565e-02,5.825234940961789704e-02,-9.698385090476248360e-02,-1.420118848570278425e-01,-2.900241944129323957e-02,4.630635181277761858e-01,2.707301695264733299e-01,-1.251127992650467591e-01,1.254575965619703082e-03,7.761491186071814430e-02,1.814581808089497095e-01,-2.262287179175260510e-01,1.967509470961724682e-01,2.577814540257967191e-01,-5.748199841159652435e-01,2.256501715025067412e-01,-6.601864892433378929e-02
-4.580360743560959319e-02,-9.357815229325952555e-03,-2.601038506195930688e-01,1.084605778075800331e-01,-1.369278809870481776e-02,9.235437261307816170e-02,3.131775592266825697e-02,-3.821082009267756652e-01,-8.296064046582771190e-02,2.181580903762312118e-01,-1.033797767200319156e-01,1.439089952525335336e-01,2.002923822843247215e-01,-4.006194659138246905e-01,7.550260083560392244e-02,8.042635204186257547e-02,1.659119390807042849e-02,-9.430232285735938580e-02,-1.132531397461838674e-01,3.321830632087915264e-02,2.146812538702619622e-01,-3.972938443627390681e-01,-2.033428877997721373e-01,-1.961861247488180804e-02,-3.155425305004502801e-01,-6.178530601247530368e-02,-3.445180485936816805e-01,-2.153945443083660205e-01,-3.173990718167904457e-01,-2.484577730469760826e-01,-1.824455261190788546e-01,-1.780098313641653163e-01,-2.526578462952334680e-01,-5.480287798941167743e-02,1.222762360318766367e-01,-6.087116988523883637e-02,-3.069864902465395048e-02,5.533500074988548234e-02,-1.353808498987765785e-01,-1.993196101306299595e-01,6.886595410651739912e-02,-1.132931127862401299e-01,-1.558815586810159692e-01,4.184987250253390662e-02,-2.448020571480657159e-01,2.565778481840607084e-01,-2.487932234447334801e-01,-1.467902475509102189e-01,-2.190868880481151304e-01,-1.255775524337884308e-01,3.563686485074854526e-01,3.787000279921833301e-01,-1.415666406780597131e-01,2.720282455839077018e-01,-1.025898494332512789e-01,5.447867161905643740e-02,5.879794152401611462e-02,2.444356643966708320e-01,5.100228827250190278e-02,-8.146658747938213818e-02,-1.001816115923036543e-01,-3.003334009037038621e-01,-1.595852255233378147e-01,-2.339260477331233518e-02,1.052220020909200582e-01,-3.310148614349948670e-01,-3.026978843431226557e-02,-1.603520753123054421e-01,1.280753905721979391e-01,3.759520661814416687e-01,1.875811376094649596e-01,-9.441602325072111224e-02,5.165918776169186460e-03,4.573130570662843619e-02,7.072782315973728806e-02,-3.146089741991615063e-01,-3.810499832320369817e-01,1.592701172695843992e-01,4.172446774295233279e-02,-5.096602048506090193e-03,9.122339470271173534e-02,1.170963379743543697e-01,-2.511424529844340503e-01,9.097580904852398120e-02,-2.009895936526723825e-01,-2.260071491834521051e-01,1.608804924044202056e-02,2.020210632496228509e-01,1.266672792431658701e-01,-1.527240096854429463e-01,9.750054929987372887e-02,-2.241295026689208436e-01,-3.481374120365374747e-01,7.680148805118568178e-02,1.131073796378133205e-02,-1.613483686098727277e-01,-6.398259369369610483e-02,-2.161878697919671077e-01,-4.957726326154567736e-02,2.067639823082960404e-01
6.889759705585659644e-01,1.397930430268314317e-01,6.874927616764157090e-01,2.752182373271578886e-01,4.312918414915810628e-01,6.132303607142195467e-01,2.709876541670277472e-01,3.132380078705743198e-01,5.689076603625826678e-01,2.098014176960530108e-01,3.907159056833708344e-01,1.944339265118840976e-01,8.828083348664901575e-02,5.238379876616429121e-01,2.681409639809497619e-02,3.351517112996408865e-01,3.985896675394733357e-01,1.466890949318383763e-01,3.959098912322730479e-01,4.312234745492993793e-01,7.239056599427132754e-01,6.907179131610463596e-01,2.038776094369220138e-01,-1.776698243196059845e-01,6.381406298727934079e-01,3.951726665673255257e-01,4.009187453902727238e-01,-2.536470644478159842e-01,3.224553244283490661e-01,3.642650255089005529e-01,2.615031470782128720e-01,3.969330567693485912e-01,1.703202910874732356e-01,7.243237041904641016e-01,-1.559326045828933194e-01,4.737578723209237008e-01,4.485378259229946818e-01,1.386357692330413005e-01,2.526422226681733219e-01,1.604386041903731464e-01,5.051645438362517559e-02,4.325229520398204963e-01,4.871529101904865655e-01,3.099191350916677967e-01,8.375367516073203844e-02,2.712792959538211091e-01,4.471709641234640764e-01,1.814590630256291970e-01,9.207382399018110286e-02,1.139262289930151745e-01,3.963636175510691362e-01,5.538345115550279418e-01,4.477113396586535066e-01,-3.183228914576072821e-01,-1.771486506194785426e-01,3.338846084314122664e-01,2.210259436227508256e-01,5.170119522008446156e-01,8.600899712704562772e-02,2.536075026220055983e-01,-1.190431867996967485e-01,4.043346276973511788e-01,5.388788267438999746e-01,3.913615016247820044e-01,-1.834725975127890207e-01,2.042463758892920922e-01,4.338946963149191705e-01,1.929078895635205348e-01,-3.279224575478121850e-01,4.024733881179174411e-01,-2.937617636428518919e-01,-1.548912440103833443e-01,1.750298473589354253e-01,-1.428058952574687290e-01,-1.843892479877473622e-01,3.051701925417985017e-01,5.030142171887809210e-01,9.784310067096772812e-02,4.129674798747605680e-01,4.959743947040686218e-01,-8.798176928026836541e-02,4.580155740970607847e-01,7.574487217315974963e-01,-2.823522472221847157e-01,5.242306699653110913e-01,4.026192000106926239e-01,1.558843786383958541e-01,1.290183363026456143e-01,2.529446052328900851e-01,4.300140909415030577e-01,4.160210172976187004e-01,1.158544134745048415e-01,4.563799587476016217e-01,4.953367832740742660e-01,2.439102972447947382e-01,5.197449286950919234e-01,5.117864562264874406e-01,4.625304993267720932e-01,3.056293453011454386e-01,1.432363836174949667e-01
-1.102034741417312058e-01,-8.607802104310097180e-02,2.677661534668532295e-01,1.879616934570539077e-01,-3.592061991423874390e-01,-3.328355547462513719e-01,-4.518786260339988092e-01,3.840080667207431131e-01,-2.250249694482418794e-01,-3.962034897683413548e-01,3.487752787823064082e-01,-2.303230370028263446e-02,-1.465534634420681270e-01,-4.975612013470585016e-01,2.798303681913133500e-01,3.895195534677622917e-01,-1.779013056292647887e-01,5.195751822172778311e-01,-5.781994336058872141e-01,-1.980796592536556433e-01,-4.909823854239376423e-02,-7.254246389313004362e-03,7.417487871965408597e-02,3.554089823499119172e-01,-5.275485010827019039e-01,4.004775391935377210e-02,7.034420473865971024e-02,1.621386631134059259e-02,-2.543003400731426167e-01,3.857090736756437765e-01,3.447529019261390271e-02,2.145841265621496463e-01,-3.975363787951688987e-01,3.406988504465172651e-01,1.700202005149668849e-01,-3.431050849219024340e-02,-4.234871617448217329e-02,-2.440240381757943083e-02,-5.331288365787965194e-02,6.438171566556471354e-03,2.217783193583987983e-02,4.458313201849539026e-02,-3.191632675582718459e-01,-2.104206257655205636e-01,-3.069595859918561320e-01,-4.267513153169987666e-02,-4.633644959550654169e-02,-1.568538346226237001e-01,5.569164783143015773e-01,4.708436590117797554e-02,1.399612356288110482e-01,-3.710272837007483338e-01,-4.441616513830555502e-02,-4.243737015627950249e-01,4.759859884870749902e-02,2.803625190724869792e-02,1.760195842040457037e-01,7.480061664675074834e-04,-1.347934800646981568e-01,7.049723692395030994e-02,2.681454187284800783e-01,-5.388156204010361439e-01,-2.808829576782752024e-01,-1.676724600736709814e-01,2.619742713818331015e-01,-2.792861033047802088e-01,-1.967915918749490178e-01,4.642035036899722078e-01,1.213013926392848968e-01,-4.651915597709699313e-01,2.897924383188409392e-01,-3.181831631548462380e-02,3.548799202976014033e-01,2.113217809790001733e-01,3.974796197016444155e-01,-2.319297757001229088e-01,1.541585600838402403e-01,-2.604921748730508191e-01,3.803986716211531505e-01,-3.101022363925406422e-01,2.172551669563951848e-01,-4.574887925162729463e-01,-3.147172299432265952e-01,1.806456962658735954e-01,3.500742962045334528e-01,-2.998098005087585505e-01,3.877456429872686711e-02,2.205930671853141289e-01,3.797703975671407051e-01,-2.067784245307019986e-01,-5.378073848917138688e-01,-1.033621464869835943e-01,-2.691434339238057971e-01,-1.488540977754339023e-01,-2.788594158931295697e-01,-2.608892074325346866e-01,5.695220411135945571e-02,-3.776336152497110632e-01,-9.998835878889919537e-02,3.223181223914931004e-01
2.246356660190474697e-01,-1.859964194229799805e-01,-4.928708453929767641e-01,1.102436226204720621e-02,-3.607472412172187948e-01,2.189206983728142486e-01,-5.067119738170122734e-01,1.938107542047700915e-01,-5.228513963378526030e-01,5.167585128907392633e-01,1.618211401342256328e-01,-1.903444297229115179e-01,5.836827992913496965e-01,1.195197402579982610e-01,4.391100855433939243e-01,-1.861854505284826419e-02,2.168887077392351315e-01,2.613961349727118577e-01,1.298009529364144432e-01,-2.376631349937903259e-01,-1.209116938490326226e-01,-2.527641440197909636e-02,3.457959415097045519e-01,6.395021836849103247e-02,5.407659035255421576e-02,-3.167341708771825859e-01,-4.947073823358499184e-02,1.000699258291238014e-01,2.508445069176961847e-02,-1.677836921248504753e-01,5.330742614252610423e-01,3.888717328729533462e-01,-2.004909356913019969e-01,-3.253843655689074299e-01,5.628542825327934040e-02,-2.111365035271726143e-01,1.407069815789975809e-01,-1.333617347058884961e-01,-1.376262919638975291e-01,3.025108681536334831e-01,-3.840111792873984742e-02,3.041424930901162060e-01,7.701007391247446932e-02,-2.014595082096177492e-01,-1.542983041077912731e-01,-3.048519809911973133e-01,4.250440831830224475e-01,3.436886553250062537e-01,4.158304616639472151e-01,1.698428760583280961e-01,-8.718888043786827968e-02,-1.970911799799724418e-01,-2.707242772227925198e-01,-1.889411526331797042e-01,-1.830964165299082680e-01,-2.286294357015752066e-01,-1.265928430124939330e-01,-3.512238889650249329e-01,-1.133009091883415212e-02,6.564420100261705859e-02,2.162626552185175632e-01,4.565111588288673916e-01,1.415893799990206592e-01,2.943641325582861401e-01,-4.611342226393285587e-02,3.521135361258569962e-01,-4.638384094284063175e-01,1.220647247131675939e-02,2.050394098476901183e-01,-1.282046357943167694e-02,1.078214884517458561e-01,-9.633580590941318023e-02,-3.810983512680491542e-02,-4.001270978250706656e-01,2.825309930826713223e-01,-4.628344055850059507e-02,-4.547189040620910894e-02,-2.450916191402247729e-02,1.243560057348597758e-01,2.714650225836006125e-01,-1.161916738348429956e-01,2.625650130092891388e-01,-1.855223337617010193e-01,2.825162150620049578e-02,-5.828316032211036668e-02,-1.153219506501460684e-01,-3.823907449655641888e-02,-2.900617887250115934e-01,4.255677504718700099e-01,3.636474533194668235e-02,2.032397372813730674e-01,2.249093268105596677e-01,-1.603765511313859082e-01,1.308743758920770939e-01,6.141453435778454831e-03,3.029343837004715989e-01,-3.089322509039267861e-01,1.488704999278573637e-01,1.759121724039992285e-01,-1.463961006564842848e-01
1.299339980151665852e-01,2.267402254458657229e-01,1.754760669298423559e-01,2.653346136518589526e-01,-3.421405655344847418e-01,2.529127672943112803e-01,2.009753439162690614e-01,5.808168813530989461e-02,1.209928288381358352e-01,2.987663265635382426e-01,3.429281135580439788e-01,1.246995983380627393e-01,1.436071392365346200e-01,-1.785615632613364312e-01,3.927616008277785009e-01,1.919272383467962306e-01,-1.179999547745952393e-02,3.688917539326553863e-01,2.655521763456186179e-01,5.694327742915458040e-02,3.986011065210608856e-02,9.223188699564269233e-02,3.683202624116630464e-01,2.937448648070715151e-01,6.812359502957844593e-02,3.003618121139648989e-01,4.095285270095112007e-01,2.973487868858634697e-01,5.815434954909370728e-03,5.063501309081677171e-01,1.435382790170296533e-02,3.206596478548121576e-01,-3.143171635728265745e-01,-4.716850142568756454e-01,3.066826960161078142e-01,1.782311242072283364e-01,3.126716476672474765e-01,2.670121725135098933e-01,-1.566331977335285452e-01,-2.222246709673948994e-01,7.492228340651278795e-02,-5.204348735740535470e-03,1.945062125384756369e-01,6.754069035127224785e-02,3.498799911704717630e-02,-1.060939281502140674e-01,2.939489377461072528e-01,2.859715622129758161e-01,3.298385091501296884e-01,1.231850136636361837e-01,9.056275726912919877e-02,-1.230527226575713340e-01,-1.805687318061821034e-01,1.963425959763158701e-01,3.839383911603417854e-01,-4.563585664240610851e-01,9.105219017884833010e-02,3.211537510200532242e-02,3.855050981028939061e-01,2.545284719169408350e-01,6.473332499216406521e-01,-4.165671076084767610e-01,3.041842117130273415e-01,5.704352230106797261e-01,1.418988519267224135e-01,5.485047033081730250e-02,2.277601551210913233e-01,-1.090630343178904393e-01,3.461020569709010175e-01,1.155028699478587578e-01,1.780764052688825483e-01,1.541504047685300915e-01,4.069270177370072350e-01,1.670668887058451013e-01,3.481677602657282100e-01,1.316615855822727416e-02,4.175935200436226014e-01,-1.256724128226230919e-01,4.315401009128018162e-01,2.215930884508146223e-02,2.754353472967479774e-02,1.737938732493126970e-01,-2.393729096607725704e-01,1.522623507226522621e-01,-7.804051690704305599e-02,-3.566015652623291676e-01,2.632771355920097145e-01,-1.874721187433934233e-01,1.415850779095731149e-01,-2.126815546310369814e-02,2.166183512412790946e-01,3.766373546988964760e-01,2.203215863672400299e-01,1.006807663205525234e-02,1.645559344945889679e-01,3.608485688201936714e-01,3.092123542537133507e-01,2.160982655061914059e-01,-9.400508572708793364e-02,3.702184977012463185e-01
